WEP,Tupel,Main key,KeyGerneration,Tupelanzahl,GetKeyVotes,Key Found,Success,Test Key,millis keyvotes,seconds keyvotes,ms keyvotes,,,ms test,dauer Gesamt
 WEP104,20000,main key: bytearray(b'\x96\x180\x8d{'),0:00:14.729469,20000,0:00:01.095980,,WAHR,0:00:00.562043,095980,01,1095.98,562043,0,562.04,1658.02
 WEP104,30000,main key: bytearray(b'$u\x99\xe6\x0f'),0:00:16.101745,30000,0:00:00.832795,Key found: bytearray(b'$u\x99\xe6\x0f'),FALSCH,0:00:00.004483,832795,00,832.795,004483,0,4.48,837.28
 WEP104,40000,main key: bytearray(b'\xdb\x13MR\xc2'),0:00:18.179130,40000,0:00:01.528812,Key found: bytearray(b'\xdb\x13MR\xc2'),FALSCH,0:00:00.006640,528812,01,1528.812,006640,0,6.64,1535.45
 WEP104,50000,main key: bytearray(b'\x11\xdf\xa5;xad'),0:00:21.971203,50000,0:00:01.381101,Key found: bytearray(b'\x11\xdf\xa5;xad'),FALSCH,0:00:00.006987,381101,01,1381.101,006987,0,6.99,1388.09
 WEP104,60000,main key: bytearray(b'\x90n\xda\x7fL'),0:00:28.123336,60000,0:00:01.653892,Key found: bytearray(b'\x90n\xda\x7fL'),FALSCH,0:00:00.008229,653892,01,1653.892,008229,0,8.23,1662.12
 WEP104,70000,main key: bytearray(b':q1g\t'),0:00:36.602617,70000,0:00:02.239872,Key found: bytearray(b':q1g\t'),FALSCH,0:00:00.009885,239872,02,2239.872,009885,0,9.89,2249.76
 WEP104,80000,main key: bytearray(b'd^Z\x16z'),0:00:51.103334,80000,0:00:02.204020,Key found: bytearray(b'd^Z\x16z'),FALSCH,"0:00:00.011559	",204020,02,2204.02,"11559	",0,11.56,2215.58
 WEP104,20000,main key: bytearray(b'{j\xcaD\xf2'),0:00:14.623965,20000,0:00:00.546169,,WAHR,0:00:00.273339,546169,00,546.169,273339,0,273.34,819.51
 WEP104,30000,main key: bytearray(b'\xa9[\x9as\xe1'),0:00:22.222554,30000,0:00:00.822467,,WAHR,0:00:00.279096,822467,00,822.467,279096,0,279.10,1101.56
 WEP104,40000,main key: bytearray(b'\x86\xad\x98\xe6q'),0:00:19.637464,40000,0:00:02.204433,,WAHR,0:00:00.568222,204433,02,2204.433,568222,0,568.22,2772.66
 WEP104,50000,main key: bytearray(b'\x95$\xb740'),0:00:30.939162,50000,0:00:01.376711,Key found: bytearray(b'\x95$\xb740'),FALSCH,0:00:00.006997,376711,01,1376.711,006997,0,7.00,1383.71
 WEP104,60000,main key: bytearray(b'v$Q\x93\xb2'),0:00:27.620669,60000,0:00:01.644027,Key found: bytearray(b'v$Q\x93\xb2'),FALSCH,0:00:00.008247,644027,01,1644.027,008247,0,8.25,1652.27
 WEP104,70000,main key: bytearray(b'3\xcc\xf9{\xb2'),0:00:34.786815,70000,0:00:01.943252,Key found: bytearray(b'3\xcc\xf9{\xb2'),FALSCH,0:00:00.009847,943252,01,1943.252,009847,0,9.85,1953.10
 WEP104,80000,main key: bytearray(b'\xb6\xa8\xaa\xc4\x15'),0:00:39.827367,80000,0:00:02.127853,Key found: bytearray(b'\xb6\xa8\xaa\xc4\x15'),FALSCH,"0:00:00.011238	",127853,02,2127.853,"11238	",0,11.24,2139.09
 WEP104,20000,main key: bytearray(b'\x8a\x03z8N'),0:00:08.885564,20000,0:00:00.547646,Key found: bytearray(b'\x8a\x03z8N'),FALSCH,0:00:00.003312,547646,00,547.646,003312,0,3.31,550.96
 WEP104,30000,main key: bytearray(b'\xef\xe0\xdaK`'),0:00:13.220465,30000,0:00:00.823981,,WAHR,0:00:00.275005,823981,00,823.981,275005,0,275.01,1098.99
 WEP104,40000,"main key: bytearray(b""\x1e\'V\xe7\x18"")",0:00:30.736585,40000,0:00:02.198121,"Key found: bytearray(b""\x1e\'V\xe7\x18"")",FALSCH,0:00:00.011621,198121,02,2198.121,011621,0,11.62,2209.74
 WEP104,50000,main key: bytearray(b'\x9cl!\\\xb8'),0:00:41.385220,50000,0:00:01.378014,Key found: bytearray(b'\x9cl!\\\xb8'),FALSCH,0:00:00.007431,378014,01,1378.014,007431,0,7.43,1385.45
 WEP104,60000,main key: bytearray(b'\xb8\xff9\xbdP'),0:00:33.638674,60000,0:00:01.660158,Key found: bytearray(b'\xb8\xff9\xbdP'),FALSCH,0:00:00.008341,660158,01,1660.158,008341,0,8.34,1668.50
 WEP104,70000,main key: bytearray(b'C)\x93\x99C'),0:00:30.837701,70000,0:00:01.941849,Key found: bytearray(b'C)\x93\x99C'),FALSCH,0:00:00.009964,941849,01,1941.849,009964,0,9.96,1951.81
 WEP104,80000,main key: bytearray(b'\x87\x1aU\xf4\x03'),0:00:47.837572,80000,0:00:02.086605,Key found: bytearray(b'\x87\x1aU\xf4\x03'),FALSCH,"0:00:00.011167	",086605,02,2086.605,"11167	",0,11.17,2097.77
 WEP104,20000,"main key: bytearray(b""\xf4N\xea\'v"")",0:00:08.744237,20000,0:00:00.540861,,WAHR,0:00:00.284788,540861,00,540.861,284788,0,284.79,825.65
 WEP104,30000,main key: bytearray(b'\xa4G\xa9\x16\x0c'),0:00:17.177336,30000,0:00:00.824181,,WAHR,0:00:00.273950,824181,00,824.181,273950,0,273.95,1098.13
 WEP104,40000,main key: bytearray(b'\xe6\x03\xa9\xfa\xec'),0:00:25.694498,40000,0:00:01.087196,,WAHR,0:00:00.272063,087196,01,1087.196,272063,0,272.06,1359.26
 WEP104,50000,main key: bytearray(b'<\xc85M\xcf'),0:00:23.824898,50000,0:00:01.362883,Key found: bytearray(b'<\xc85M\xcf'),FALSCH,0:00:00.007008,362883,01,1362.883,007008,0,7.01,1369.89
 WEP104,60000,main key: bytearray(b',0:00:30.110387,60000,0:00:01.630585,Key found: bytearray(b',FALSCH,0:00:00.008238,630585,01,1630.585,008238,0,8.24,1638.82
 WEP104,70000,main key: bytearray(b'=\r\xbaL\xb2'),0:00:38.596282,70000,0:00:02.065960,Key found: bytearray(b'=\r\xbaL\xb2'),FALSCH,0:00:00.020061,065960,02,2065.96,020061,0,20.06,2086.02
 WEP104,80000,main key: bytearray(b'\rV\x9a\xb3\xb6'),0:00:37.951534,80000,0:00:02.191736,Key found: bytearray(b'\rV\x9a\xb3\xb6'),FALSCH,"0:00:00.011598	",191736,02,2191.736,"11598	",0,11.60,2203.33
 WEP104,20000,main key: bytearray(b'\x82mbi\x8b'),0:00:10.777368,20000,0:00:00.543057,,WAHR,0:00:00.267576,543057,00,543.057,267576,0,267.58,810.63
 WEP104,30000,main key: bytearray(b'\x7f\x9aT\x93\x0e'),0:00:12.996311,30000,0:00:00.826869,,WAHR,0:00:00.275141,826869,00,826.869,275141,0,275.14,1102.01
 WEP104,40000,main key: bytearray(b'g\xf2\x0c\xa0\xdb'),0:00:19.444968,40000,0:00:01.088345,Key found: bytearray(b'g\xf2\x0c\xa0\xdb'),FALSCH,0:00:00.010213,088345,01,1088.345,010213,0,10.21,1098.56
 WEP104,50000,main key: bytearray(b'\xd2\xe6\xba\t.'),0:00:21.622226,50000,0:00:01.370559,Key found: bytearray(b'\xd2\xe6\xba\t.'),FALSCH,0:00:00.007015,370559,01,1370.559,007015,0,7.02,1377.57
 WEP104,60000,main key: bytearray(b'h\xa0-FH'),0:00:36.155651,60000,0:00:02.642240,Key found: bytearray(b'h\xa0-FH'),FALSCH,0:00:00.009048,642240,02,2642.24,009048,0,9.05,2651.29
 WEP104,70000,main key: bytearray(b'\x87\xba\xaa00'),0:00:51.859524,70000,0:00:02.618771,Key found: bytearray(b'\x87\xba\xaa00'),FALSCH,0:00:00.020224,618771,02,2618.771,020224,0,20.22,2639.00
 WEP104,80000,main key: bytearray(b'$(SM!'),0:00:43.098304,80000,0:00:02.075553,Key found: bytearray(b'$(SM!'),FALSCH,"0:00:00.011039	",075553,02,2075.553,"11039	",0,11.04,2086.59
 WEP104,20000,main key: bytearray(b'2\xcf<\xa73'),0:00:13.387124,20000,0:00:00.543745,,WAHR,0:00:00.281603,543745,00,543.745,281603,0,281.60,825.35
 WEP104,30000,main key: bytearray(b'\xd5U\xe1\x99\xf9'),0:00:17.658082,30000,0:00:00.826111,,WAHR,0:00:00.271972,826111,00,826.111,271972,0,271.97,1098.08
 WEP104,40000,main key: bytearray(b'~n\xd2\xf1G'),0:00:17.380508,40000,0:00:01.096331,Key found: bytearray(b'~n\xd2\xf1G'),FALSCH,0:00:00.005739,096331,01,1096.331,005739,0,5.74,1102.07
 WEP104,50000,main key: bytearray(b'\x98\xa9&\x8e\x00'),0:00:21.567969,50000,0:00:01.374582,Key found: bytearray(b'\x98\xa9&\x8e\x00'),FALSCH,0:00:00.009292,374582,01,1374.582,009292,0,9.29,1383.87
 WEP104,60000,main key: bytearray(b'\xcc\x90yP\xd4'),0:00:27.018929,60000,0:00:03.320480,Key found: bytearray(b'\xcc\x90yP\xd4'),FALSCH,0:00:00.016445,320480,03,3320.48,016445,0,16.45,3336.93
 WEP104,70000,main key: bytearray(b'I\x07}:M'),0:00:37.685415,70000,0:00:01.911507,Key found: bytearray(b'I\x07}:M'),FALSCH,0:00:00.009869,911507,01,1911.507,009869,0,9.87,1921.38
 WEP104,80000,main key: bytearray(b'O\x87iM\x7f'),0:00:48.448404,80000,0:00:04.309574,Key found: bytearray(b'O\x87iM\x7f'),FALSCH,"0:00:00.022956	",309574,04,4309.574,"22956	",0,22.96,4332.53
 WEP104,20000,main key: bytearray(b'\x88]\x94\xe8\x8f'),0:00:08.715568,20000,0:00:00.990733,,WAHR,0:00:00.527924,990733,00,990.733,527924,0,527.92,1518.66
 WEP104,30000,main key: bytearray(b'2\xe6\xecA\r'),0:00:15.817858,30000,0:00:01.406176,Key found: bytearray(b'2\xe6\xecA\r'),FALSCH,0:00:00.004521,406176,01,1406.176,004521,0,4.52,1410.70
 WEP104,40000,main key: bytearray(b'\xe8\t\xc6\xc4+'),0:00:25.815300,40000,0:00:01.086235,Key found: bytearray(b'\xe8\t\xc6\xc4+'),FALSCH,0:00:00.005743,086235,01,1086.235,005743,0,5.74,1091.98
 WEP104,50000,main key: bytearray(b'.\xfc9)\xf2'),0:00:29.857054,50000,0:00:01.653856,,WAHR,0:00:00.276618,653856,01,1653.856,276618,0,276.62,1930.47
 WEP104,60000,main key: bytearray(b'\xe6f\xa4\x06\xe4'),0:00:38.044607,60000,0:00:01.634683,,WAHR,0:00:00.280060,634683,01,1634.683,280060,0,280.06,1914.74
 WEP104,70000,main key: bytearray(b'\xbc\n\x08:\x99'),0:00:38.096871,70000,0:00:01.915826,Key found: bytearray(b'\xbc\n\x08:\x99'),FALSCH,0:00:00.009865,915826,01,1915.826,009865,0,9.87,1925.69
 WEP104,80000,main key: bytearray(b'\x8a!d+\x16'),0:00:39.597465,80000,0:00:02.082790,Key found: bytearray(b'\x8a!d+\x16'),FALSCH,"0:00:00.011088	",082790,02,2082.79,"11088	",0,11.09,2093.88
 WEP104,20000,main key: bytearray(b'-\xa2\xfe\xa53'),0:00:08.708757,20000,0:00:00.545572,,WAHR,0:00:00.271161,545572,00,545.572,271161,0,271.16,816.73
 WEP104,30000,main key: bytearray(b'\xa8h<+\x04'),0:00:17.270305,30000,0:00:01.656616,Key found: bytearray(b'\xa8h<+\x04'),FALSCH,0:00:00.009152,656616,01,1656.616,009152,0,9.15,1665.77
 WEP104,40000,main key: bytearray(b'\xa1w\x16U\xba'),0:00:21.408068,40000,0:00:01.091741,,WAHR,0:00:00.275496,091741,01,1091.741,275496,0,275.50,1367.24
 WEP104,50000,main key: bytearray(b'w?\xb9\xfd\xee'),0:00:29.340967,50000,0:00:01.379620,Key found: bytearray(b'w?\xb9\xfd\xee'),FALSCH,0:00:00.006979,379620,01,1379.62,006979,0,6.98,1386.60
 WEP104,60000,main key: bytearray(b'\xcdZ\xb4\xa7`'),0:00:39.509417,60000,0:00:01.645397,Key found: bytearray(b'\xcdZ\xb4\xa7`'),FALSCH,0:00:00.008210,645397,01,1645.397,008210,0,8.21,1653.61
 WEP104,70000,main key: bytearray(b'\xb2\x80\xaa8\x05'),0:00:36.690645,70000,0:00:01.929855,Key found: bytearray(b'\xb2\x80\xaa8\x05'),FALSCH,0:00:00.009952,929855,01,1929.855,009952,0,9.95,1939.81
 WEP104,80000,main key: bytearray(b'\xa7\x01\x1e\xc3\xcd'),0:00:36.850435,80000,0:00:02.143880,Key found: bytearray(b'\xa7\x01\x1e\xc3\xcd'),FALSCH,"0:00:00.011400	",143880,02,2143.88,"11400	",0,11.40,2155.28
 WEP104,20000,main key: bytearray(b'\xea~\xbdj\xd6'),0:00:13.094701,20000,0:00:01.099735,Key found: bytearray(b'\xea~\xbdj\xd6'),FALSCH,0:00:00.006739,099735,01,1099.735,006739,0,6.74,1106.47
 WEP104,30000,main key: bytearray(b'\xff4\x11\xdc\x9c'),0:00:19.416984,30000,0:00:00.818378,Key found: bytearray(b'\xff4\x11\xdc\x9c'),FALSCH,0:00:00.005895,818378,00,818.378,005895,0,5.90,824.27
 WEP104,40000,main key: bytearray(b'B-\x8a\xa4\x02'),0:00:17.342866,40000,0:00:01.096618,Key found: bytearray(b'B-\x8a\xa4\x02'),FALSCH,0:00:00.005740,096618,01,1096.618,005740,0,5.74,1102.36
 WEP104,50000,main key: bytearray(b'L\xa4\xc4\xb3G'),0:00:21.962240,50000,0:00:02.746569,Key found: bytearray(b'L\xa4\xc4\xb3G'),FALSCH,0:00:00.014287,746569,02,2746.569,014287,0,14.29,2760.86
 WEP104,60000,main key: bytearray(b'\xf0\xe3\x0c\xe6+'),0:00:36.915132,60000,0:00:01.649478,Key found: bytearray(b'\xf0\xe3\x0c\xe6+'),FALSCH,0:00:00.008610,649478,01,1649.478,008610,0,8.61,1658.09
 WEP104,70000,main key: bytearray(b'\xd9l\x83!\xb7'),0:00:33.953292,70000,0:00:01.916157,Key found: bytearray(b'\xd9l\x83!\xb7'),FALSCH,0:00:00.009927,916157,01,1916.157,009927,0,9.93,1926.08
 WEP104,80000,main key: bytearray(b'\xf9\x7f\xf0\xa30'),0:00:39.631027,80000,0:00:04.394742,Key found: bytearray(b'\xf9\x7f\xf0\xa30'),FALSCH,"0:00:00.023689	",394742,04,4394.742,"23689	",0,23.69,4418.43
 WEP104,20000,main key: bytearray(b'\xcf\xecn\x83\xc7'),0:00:10.304519,20000,0:00:00.541449,,WAHR,0:00:00.282672,541449,00,541.449,282672,0,282.67,824.12
 WEP104,30000,main key: bytearray(b'\xbc`\xeeH\xe8'),0:00:13.095128,30000,0:00:00.822156,,WAHR,0:00:00.297141,822156,00,822.156,297141,0,297.14,1119.30
 WEP104,40000,main key: bytearray(b'\x01\x18\xa0\xef\x93'),0:00:27.825671,40000,0:00:01.093904,Key found: bytearray(b'\x01\x18\xa0\xef\x93'),FALSCH,0:00:00.009339,093904,01,1093.904,009339,0,9.34,1103.24
 WEP104,50000,main key: bytearray(b'\xc0\x1cMM?'),0:00:29.871293,50000,0:00:01.382467,Key found: bytearray(b'\xc0\x1cMM?'),FALSCH,0:00:00.007455,382467,01,1382.467,007455,0,7.46,1389.92
 WEP104,60000,main key: bytearray(b'\xcdD\xb2\x92\xfd'),0:00:28.742191,60000,0:00:01.638819,Key found: bytearray(b'\xcdD\xb2\x92\xfd'),FALSCH,0:00:00.008289,638819,01,1638.819,008289,0,8.29,1647.11
 WEP104,70000,main key: bytearray(b'a\x9dS\xdd~'),0:00:41.146510,70000,0:00:01.962167,Key found: bytearray(b'a\x9dS\xdd~'),FALSCH,0:00:00.020065,962167,01,1962.167,020065,0,20.07,1982.23
 WEP104,80000,main key: bytearray(b'i\x8e\x17\xb9k'),0:00:48.816679,80000,0:00:02.057716,Key found: bytearray(b'i\x8e\x17\xb9k'),FALSCH,"0:00:00.011017	",057716,02,2057.716,"11017	",0,11.02,2068.73
 WEP104,20000,main key: bytearray(b'\xb5\xe5/\x0f\xd9'),0:00:12.920307,20000,0:00:00.554236,,WAHR,0:00:00.270013,554236,00,554.236,270013,0,270.01,824.25
 WEP104,30000,main key: bytearray(b'\xaa\xf8?\x06B'),0:00:16.991900,30000,0:00:01.090110,,WAHR,0:00:00.271329,090110,01,1090.11,271329,0,271.33,1361.44
 WEP104,40000,main key: bytearray(b'\xcb\x9cZ\xf2Q'),0:00:17.499088,40000,0:00:01.118778,Key found: bytearray(b'\xcb\x9cZ\xf2Q'),FALSCH,0:00:00.005744,118778,01,1118.778,005744,0,5.74,1124.52
 WEP104,50000,main key: bytearray(b'\x81N\x9dS\x95'),0:00:26.917246,50000,0:00:01.392697,Key found: bytearray(b'\x81N\x9dS\x95'),FALSCH,0:00:00.012891,392697,01,1392.697,012891,0,12.89,1405.59
 WEP104,60000,main key: bytearray(b'o\xe5.\xf9\xa0'),0:00:26.508180,60000,0:00:01.683301,Key found: bytearray(b'o\xe5.\xf9\xa0'),FALSCH,0:00:00.008246,683301,01,1683.301,008246,0,8.25,1691.55
 WEP104,70000,main key: bytearray(b'\xde\xc0d\xc8K'),0:00:42.539914,70000,0:00:02.683780,Key found: bytearray(b'\xde\xc0d\xc8K'),FALSCH,0:00:00.009878,683780,02,2683.78,009878,0,9.88,2693.66
 WEP104,80000,main key: bytearray(b'S\x9b\x88p\xac'),0:00:43.114261,80000,0:00:02.264323,Key found: bytearray(b'S\x9b\x88p\xac'),FALSCH,"0:00:00.011584	",264323,02,2264.323,"11584	",0,11.58,2275.91
 WEP104,20000,main key: bytearray(b'D?l\x94\x15'),0:00:08.683610,20000,0:00:00.544425,,WAHR,0:00:00.277106,544425,00,544.425,277106,0,277.11,821.53
 WEP104,30000,main key: bytearray(b'K\xc5\xe7R\x07'),0:00:19.392448,30000,0:00:01.655881,Key found: bytearray(b'K\xc5\xe7R\x07'),FALSCH,0:00:00.009133,655881,01,1655.881,009133,0,9.13,1665.01
 WEP104,40000,main key: bytearray(b'\x87\xfd\x00\xb6\xc3'),0:00:23.309933,40000,0:00:01.093854,Key found: bytearray(b'\x87\xfd\x00\xb6\xc3'),FALSCH,0:00:00.005847,093854,01,1093.854,005847,0,5.85,1099.70
 WEP104,50000,main key: bytearray(b'X\xc95\xf4\x97'),0:00:21.708280,50000,0:00:01.365460,Key found: bytearray(b'X\xc95\xf4\x97'),FALSCH,0:00:00.006988,365460,01,1365.46,006988,0,6.99,1372.45
 WEP104,60000,main key: bytearray(b'\x9c\xfb\xbb?m'),0:00:35.786590,60000,0:00:01.637791,Key found: bytearray(b'\x9c\xfb\xbb?m'),FALSCH,0:00:00.008241,637791,01,1637.791,008241,0,8.24,1646.03
 WEP104,70000,main key: bytearray(b'2\xa7\xec\xd5\xaa'),0:00:35.221381,70000,0:00:01.919598,Key found: bytearray(b'2\xa7\xec\xd5\xaa'),FALSCH,0:00:00.009897,919598,01,1919.598,009897,0,9.90,1929.50
 WEP104,80000,main key: bytearray(b'\xbfJ\xb7t\xd5'),0:00:36.814170,80000,0:00:02.189240,Key found: bytearray(b'\xbfJ\xb7t\xd5'),FALSCH,"0:00:00.011613	",189240,02,2189.24,"11613	",0,11.61,2200.85
 WEP104,20000,main key: bytearray(b'\xdbWB@\xd2'),0:00:09.426299,20000,0:00:01.108470,,WAHR,0:00:00.565537,108470,01,1108.47,565537,0,565.54,1674.01
 WEP104,30000,main key: bytearray(b'\x89\xd8^\xf7n'),0:00:20.079909,30000,0:00:01.668364,,WAHR,0:00:00.566191,668364,01,1668.364,566191,0,566.19,2234.56
 WEP104,40000,main key: bytearray(b'\xf5\xc2\x8ek\xe9'),0:00:21.110851,40000,0:00:01.459703,Key found: bytearray(b'\xf5\xc2\x8ek\xe9'),FALSCH,0:00:00.011722,459703,01,1459.703,011722,0,11.72,1471.43
 WEP104,50000,main key: bytearray(b'\x9b\xb2b\x830'),0:00:36.386230,50000,0:00:01.398424,Key found: bytearray(b'\x9b\xb2b\x830'),FALSCH,0:00:00.007001,398424,01,1398.424,007001,0,7.00,1405.43
 WEP104,60000,main key: bytearray(b'+\xb4\xde|\xf8'),0:00:33.224996,60000,0:00:02.157487,Key found: bytearray(b'+\xb4\xde|\xf8'),FALSCH,0:00:00.016886,157487,02,2157.487,016886,0,16.89,2174.37
 WEP104,70000,main key: bytearray(b'ag\x80\xa2?'),0:00:43.426469,70000,0:00:01.933826,Key found: bytearray(b'ag\x80\xa2?'),FALSCH,0:00:00.009843,933826,01,1933.826,009843,0,9.84,1943.67
 WEP104,80000,main key: bytearray(b'\x98\x1b\xabeE'),0:00:40.036806,80000,0:00:02.091221,Key found: bytearray(b'\x98\x1b\xabeE'),FALSCH,"0:00:00.011034	",091221,02,2091.221,"11034	",0,11.03,2102.26
 WEP104,20000,main key: bytearray(b'\x80\xe0\xb7\xe4\xcb'),0:00:11.130699,20000,0:00:00.553934,,WAHR,0:00:00.274271,553934,00,553.934,274271,0,274.27,828.21
 WEP104,30000,main key: bytearray(b'\xdc}\xdf\xc6z'),0:00:15.508745,30000,0:00:00.840893,Key found: bytearray(b'\xdc}\xdf\xc6z'),FALSCH,0:00:00.004468,840893,00,840.893,004468,0,4.47,845.36
 WEP104,40000,main key: bytearray(b'\xd0]\xecH\xa0'),0:00:21.514939,40000,0:00:02.191733,Key found: bytearray(b'\xd0]\xecH\xa0'),FALSCH,0:00:00.011821,191733,02,2191.733,011821,0,11.82,2203.55
 WEP104,50000,main key: bytearray(b'\x9a\xc9\x93\xa2\xd8'),0:00:32.304157,50000,0:00:01.413608,Key found: bytearray(b'\x9a\xc9\x93\xa2\xd8'),FALSCH,0:00:00.006972,413608,01,1413.608,006972,0,6.97,1420.58
 WEP104,60000,main key: bytearray(b'\xd7\x06!U*'),0:00:33.980303,60000,0:00:01.675227,Key found: bytearray(b'\xd7\x06!U*'),FALSCH,0:00:00.008188,675227,01,1675.227,008188,0,8.19,1683.42
 WEP104,70000,main key: bytearray(b'\xed\x1fv\xc1N'),0:00:43.602076,70000,0:00:01.965817,Key found: bytearray(b'\xed\x1fv\xc1N'),FALSCH,0:00:00.010412,965817,01,1965.817,010412,0,10.41,1976.23
 WEP104,80000,"main key: bytearray(b'-\x87""\x88\xb8')",0:00:38.444444,80000,0:00:02.109844,"Key found: bytearray(b'-\x87""\x88\xb8')",FALSCH,"0:00:00.011045	",109844,02,2109.844,"11045	",0,11.05,2120.89
 WEP104,20000,main key: bytearray(b'\x1c\xdez\xd6\xef'),0:00:10.829871,20000,0:00:00.546619,Key found: bytearray(b'\x1c\xdez\xd6\xef'),FALSCH,0:00:00.015269,546619,00,546.619,015269,0,15.27,561.89
 WEP104,30000,main key: bytearray(b'&\xe7^#\xf3'),0:00:12.905367,30000,0:00:00.833384,Key found: bytearray(b'&\xe7^#\xf3'),FALSCH,0:00:00.005428,833384,00,833.384,005428,0,5.43,838.81
 WEP104,40000,main key: bytearray(b'\t\xda\x8f\xd26'),0:00:18.066886,40000,0:00:02.198087,Key found: bytearray(b'\t\xda\x8f\xd26'),FALSCH,0:00:00.011682,198087,02,2198.087,011682,0,11.68,2209.77
 WEP104,50000,main key: bytearray(b'\x10\xe7\xd6o\x0e'),0:00:26.848269,50000,0:00:01.379733,Key found: bytearray(b'\x10\xe7\xd6o\x0e'),FALSCH,0:00:00.007071,379733,01,1379.733,007071,0,7.07,1386.80
 WEP104,60000,main key: bytearray(b'y\x17\xaf\x86\x01'),0:00:37.898115,60000,0:00:01.652940,Key found: bytearray(b'y\x17\xaf\x86\x01'),FALSCH,0:00:00.008280,652940,01,1652.94,008280,0,8.28,1661.22
 WEP104,70000,main key: bytearray(b'w\xa1G\xa6\xca'),0:00:35.664669,70000,0:00:03.118682,Key found: bytearray(b'w\xa1G\xa6\xca'),FALSCH,0:00:00.020154,118682,03,3118.682,020154,0,20.15,3138.84
 WEP104,80000,main key: bytearray(b'\x90<\x04\xda '),0:00:48.609536,80000,0:00:02.151731,Key found: bytearray(b'\x90<\x04\xda '),FALSCH,"0:00:00.011320	",151731,02,2151.731,"11320	",0,11.32,2163.05
 WEP104,20000,main key: bytearray(b'L\xacJ\xf0y'),0:00:13.961380,20000,0:00:00.543729,,WAHR,0:00:00.277866,543729,00,543.729,277866,0,277.87,821.60
 WEP104,30000,main key: bytearray(b'\xc6\xf5\xb6\xe2\xeb'),0:00:16.383580,30000,0:00:00.822669,Key found: bytearray(b'\xc6\xf5\xb6\xe2\xeb'),FALSCH,0:00:00.005390,822669,00,822.669,005390,0,5.39,828.06
 WEP104,40000,main key: bytearray(b'\x14\xe6\x91*B'),0:00:18.421344,40000,0:00:01.090985,,WAHR,0:00:00.281716,090985,01,1090.985,281716,0,281.72,1372.70
 WEP104,50000,main key: bytearray(b'X]\xed\x82\xdb'),0:00:26.156270,50000,0:00:01.378089,Key found: bytearray(b'X]\xed\x82\xdb'),FALSCH,0:00:00.007289,378089,01,1378.089,007289,0,7.29,1385.38
 WEP104,60000,main key: bytearray(b'It\xdd\xbe\xa6'),0:00:26.283293,60000,0:00:01.640906,Key found: bytearray(b'It\xdd\xbe\xa6'),FALSCH,0:00:00.009131,640906,01,1640.906,009131,0,9.13,1650.04
 WEP104,70000,main key: bytearray(b'\xed\x879\xaap'),0:00:36.976176,70000,0:00:01.925625,Key found: bytearray(b'\xed\x879\xaap'),FALSCH,0:00:00.009820,925625,01,1925.625,009820,0,9.82,1935.45
 WEP104,80000,main key: bytearray(b'-\x81\xbdL\xd1'),0:00:37.027306,80000,0:00:02.208079,Key found: bytearray(b'-\x81\xbdL\xd1'),FALSCH,"0:00:00.011570	",208079,02,2208.079,"11570	",0,11.57,2219.65
 WEP104,20000,main key: bytearray(b'+xD.\xb9'),0:00:14.078695,20000,0:00:01.099805,,WAHR,0:00:00.468991,099805,01,1099.805,468991,0,468.99,1568.80
 WEP104,30000,main key: bytearray(b'7\xb7Z`\xfa'),0:00:22.345538,30000,0:00:01.617995,Key found: bytearray(b'7\xb7Z`\xfa'),FALSCH,0:00:00.018352,617995,01,1617.995,018352,0,18.35,1636.35
 WEP104,40000,main key: bytearray(b'\xe7+\xe9]\xd6'),0:00:21.788660,40000,0:00:02.195085,,WAHR,0:00:00.273533,195085,02,2195.085,273533,0,273.53,2468.62
 WEP104,50000,main key: bytearray(b'~6\xbcJO'),0:00:27.335277,50000,0:00:01.537068,Key found: bytearray(b'~6\xbcJO'),FALSCH,0:00:00.007615,537068,01,1537.068,007615,0,7.62,1544.68
 WEP104,60000,main key: bytearray(b'\xd1\xfc\x969M'),0:00:31.715060,60000,0:00:01.644231,,WAHR,0:00:00.280148,644231,01,1644.231,280148,0,280.15,1924.38
 WEP104,70000,main key: bytearray(b'\x88\xf8/~='),0:00:43.556271,70000,0:00:01.933634,Key found: bytearray(b'\x88\xf8/~='),FALSCH,0:00:00.009885,933634,01,1933.634,009885,0,9.89,1943.52
 WEP104,80000,main key: bytearray(b'q0\x8cH\xff'),0:01:06.419153,80000,0:00:04.194890,Key found: bytearray(b'q0\x8cH\xff'),FALSCH,"0:00:00.022462	",194890,04,4194.89,"22462	",0,22.46,4217.35
 WEP104,20000,main key: bytearray(b'\x08\xd09\x14\x15'),0:00:09.110651,20000,0:00:00.548611,Key found: bytearray(b'\x08\xd09\x14\x15'),FALSCH,0:00:00.003349,548611,00,548.611,003349,0,3.35,551.96
 WEP104,30000,main key: bytearray(b'\xb9T\xad\xd1\r'),0:00:13.566740,30000,0:00:00.839168,Key found: bytearray(b'\xb9T\xad\xd1\r'),FALSCH,0:00:00.004553,839168,00,839.168,004553,0,4.55,843.72
 WEP104,40000,main key: bytearray(b'\x12\x14\xea\xb2\xdc'),0:00:19.892136,40000,0:00:01.593663,Key found: bytearray(b'\x12\x14\xea\xb2\xdc'),FALSCH,0:00:00.011654,593663,01,1593.663,011654,0,11.65,1605.32
